paper_paper_id,title,venue,year
P01-1067,A Syntax-Based Statistical Translation Model,ACL,2001
P01-1068,Multi-Class Composite N-Gram Language Model For Spoken Language Processing Using Multiple Word Clusters,ACL,2001
P01-1069,Text Chunking Using Regularized Winnow,ACL,2001
P01-1070,Using Machine Learning Techniques To Interpret WH-Questions,ACL,2001
P02-1001,Parameter Estimation For Probabilistic Finite-State Transducers,ACL,2002
P02-1002,Sequential Conditional Generalized Iterative Scaling,ACL,2002
P02-1003,Generation As Dependency Parsing,ACL,2002
P02-1004,Machine-Learned Contexts For Linguistic Operations In German Sentence Realization,ACL,2002
P02-1005,Performance Issues And Error Analysis In An Open-Domain Question Answering System,ACL,2002
P02-1006,Learning Surface Text Patterns For A Question Answering System,ACL,2002
P02-1007,OT Syntax - Decidability Of Generation-Based Optimization,ACL,2002
P02-1008,Phonological Comprehension And The Compilation Of Optimality Theory,ACL,2002
P02-1009,Generalized Encoding Of Description Spaces And Its Application To Typed Feature Structures,ACL,2002
P02-1010,Ellipsis Resolution With Underspecified Scope,ACL,2002
P02-1011,Resolving Pronominal Reference To Abstract Entities,ACL,2002
P02-1012,Pronominalization In Generated Discourse And Dialogue,ACL,2002
P02-1013,Generating Minimal Definite Descriptions,ACL,2002
P02-1014,Improving Machine Learning Approaches To Coreference Resolution,ACL,2002
P02-1015,Parsing Non-Recursive CFGs,ACL,2002
P02-1016,Active Learning For Statistical Natural Language Parsing,ACL,2002
P02-1017,A Generative Constituent-Context Model For Improved Grammar Induction,ACL,2002
P02-1018,A Simple Pattern-Matching Algorithm For Recovering Empty Nodes And Their Antecedents,ACL,2002
P02-1019,Pronunciation Modeling For Improved Spelling Correction,ACL,2002
P02-1020,Measuring Text Reuse,ACL,2002
P02-1021,Semi-Supervised Maximum Entropy Based Approach To Acronym And Abbreviation Normalization In Medical Texts,ACL,2002
P02-1022,GATE: A Framework And Graphical Development Environment For Robust NLP Tools And Applications,ACL,2002
P02-1023,Improving Language Model Size Reduction Using Better Pruning Criteria,ACL,2002
P02-1024,Exploring Asymmetric Clustering For Statistical Language Modeling,ACL,2002
P02-1025,A Study On Richer Syntactic Dependencies For Structured Language Modeling,ACL,2002
P02-1026,Entropy Rate Constancy In Text,ACL,2002
P02-1027,A Multilingual Paradigm For Automatic Verb Classification,ACL,2002
P02-1028,Verb Paraphrase Based On Case Frame Alignment,ACL,2002
P02-1029,Inducing German Semantic Verb Classes From Purely Syntactic Subcategorisation Information,ACL,2002
P02-1030,Scaling Context Space,ACL,2002
P02-1031,The Necessity Of Parsing For Predicate Argument Recognition,ACL,2002
P02-1032,The Descent Of Hierarchy And Selection In Relational Semantics,ACL,2002
P02-1033,An Unsupervised Method For Word Sense Tagging Using Parallel Corpora,ACL,2002
P02-1034,New Ranking Algorithms For Parsing And Tagging: Kernels Over Discrete Structures And The Voted Perceptron,ACL,2002
P02-1035,Parsing The Wall Street Journal Using A Lexical-Functional Grammar And Discriminative Estimation Techniques,ACL,2002
P02-1036,Dynamic Programming For Parsing And Estimation Of Stochastic Unification-Based Grammars,ACL,2002
P02-1037,Markov Parsing: Lattice Rescoring With A Statistical Parser,ACL,2002
P02-1038,Discriminative Training And Maximum Entropy Models For Statistical Machine Translation,ACL,2002
P02-1039,A Decoder For Syntax-Based Statistical MT,ACL,2002
P02-1040,Bleu: A Method For Automatic Evaluation Of Machine Translation,ACL,2002
P02-1041,Coupling CCG And Hybrid Logic Dependency Semantics,ACL,2002
P02-1042,Building Deep Dependency Structures Using A Wide-Coverage CCG Parser,ACL,2002
P02-1043,Generative Models For Statistical Parsing With Combinatory Categorial Grammar,ACL,2002
P02-1044,Word Translation Disambiguation Using Bilingual Bootstrapping,ACL,2002
P02-1045,Applying Co-Training To Reference Resolution,ACL,2002
P02-1046,Bootstrapping,ACL,2002
P02-1047,An Unsupervised Approach To Recognizing Discourse Relations,ACL,2002
P02-1048,MATCH: An Architecture For Multimodal Dialogue Systems,ACL,2002
P02-1049,What's The Problem: Automatically Identifying Problematic Dialogues In DARPA Communicator Dialogue Systems,ACL,2002
P02-1050,Evaluating Translational Correspondence Using Annotation Projection,ACL,2002
P02-1051,Translating Named Entities Using Monolingual And Bilingual Resources,ACL,2002
P02-1052,Using Similarity Scoring To Improve The Bilingual Dictionary For Sub-Sentential Alignment,ACL,2002
P02-1053,Thumbs Up Or Thumbs Down? Semantic Orientation Applied To Unsupervised Classification Of Reviews,ACL,2002
P02-1054,Is It The Right Answer? Exploiting Web Redundancy For Answer Validation,ACL,2002
P02-1055,Shallow Parsing On The Basis Of Words Only: A Case Study,ACL,2002
P02-1056,An Integrated Architecture For Shallow And Deep Processing,ACL,2002
P02-1057,A Noisy-Channel Model For Document Compression,ACL,2002
P02-1058,From Single To Multi-Document Summarization,ACL,2002
P02-1059,Supervised Ranking In Open-Domain Text Summarization,ACL,2002
P02-1060,Named Entity Recognition Using An HMM-Based Chunk Tagger,ACL,2002
P02-1061,Teaching A Weaker Classifier: Named Entity Recognition On Upper Case Text,ACL,2002
P02-1062,Ranking Algorithms For Named Entity Extraction: Boosting And The Voted Perceptron,ACL,2002
P02-1063,Revision Learning And Its Application To Part-Of-Speech Tagging,ACL,2002
P02-1064,An Empirical Study Of Active Learning With Support Vector Machines ForJapanese Word Segmentation,ACL,2002
P02-1065,Memory-Based Learning Of Morphology With Stochastic Transducers,ACL,2002
P03-1001,Offline Strategies For Online Question Answering: Answering Questions Before They Are Asked,ACL,2003
P03-1002,Using Predicate-Argument Structures For Information Extraction,ACL,2003
P03-1003,A Noisy-Channel Approach To Question Answering,ACL,2003
P03-1004,Fast Methods For Kernel-Based Text Analysis,ACL,2003
P03-1005,Hierarchical Directed Acyclic Graph Kernel: Methods For Structured Natural Language Data,ACL,2003
P03-1006,Generalized Algorithms For Constructing Statistical Language Models,ACL,2003
P03-1007,Improving Subcategorization Acquisition Using Word Sense Disambiguation,ACL,2003
P03-1008,Syntactic Features And Word Similarity For Supervised Metonymy Resolution,ACL,2003
P03-1009,Clustering Polysemic Subcategorization Frame Distributions Semantically,ACL,2003
P03-1010,Reliable Measures For Aligning Japanese-English News Articles And Sentences,ACL,2003
P03-1011,Loosely Tree-Based Alignment For Machine Translation,ACL,2003
P03-1012,A Probability Model To Improve Word Alignment,ACL,2003
P03-1013,Probabilistic Parsing For German Using Sister-Head Dependencies,ACL,2003
P03-1014,Integrated Shallow And Deep Parsing: TopP Meets HPSG,ACL,2003
P03-1015,Combining Deep And Shallow Approaches In Parsing German,ACL,2003
P03-1016,Synonymous Collocation Extraction Using Translation Information,ACL,2003
P03-1017,Constructing Semantic Space Models From Parsed Corpora,ACL,2003
P03-1018,Orthogonal Negation In Vector Spaces For Modelling Word-Meanings And Document Retrieval,ACL,2003
P03-1019,A Comparative Study On Reordering Constraints In Statistical Machine Translation,ACL,2003
P03-1020,TRuEcasIng,ACL,2003
P03-1021,Minimum Error Rate Training In Statistical Machine Translation,ACL,2003
P03-1022,A Machine Learning Approach To Pronoun Resolution In Spoken Dialogue,ACL,2003
P03-1023,Coreference Resolution Using Competition Learning Approach,ACL,2003
P03-1024,Generating Parallel Multilingual LFG-TAG Grammars From A MetaGrammar,ACL,2003
P03-1025,Compounding And Derivational Morphology In A Finite-State Setting,ACL,2003
P03-1026,A Tabulation-Based Parsing Method That Reduces Copying,ACL,2003
P03-1027,Recognizing Expressions Of Commonsense Psychology In English Text,ACL,2003
P03-1028,Closing The Gap: Learning-Based Information Extraction Rivaling Knowledge-Engineering Methods,ACL,2003
P03-1029,An Improved Extraction Pattern Representation Model For Automatic IE Pattern Acquisition,ACL,2003
P03-1030,Optimizing Story Link Detection Is Not Equivalent To Optimizing New Event Detection,ACL,2003
P03-1031,Corpus-Based Discourse Understanding In Spoken Dialogue Systems,ACL,2003
P03-1032,Extracting Key Semantic Terms From Chinese Speech Query For Web Searches,ACL,2003
P03-1033,Flexible Guidance Generation Using User Model In Spoken Dialogue Systems,ACL,2003
P03-1034,Integrating Discourse Markers Into A Pipelined Natural Language Generation Architecture,ACL,2003
P03-1035,Improved Source-Channel Models For Chinese Word Segmentation,ACL,2003
P03-1036,Unsupervised Segmentation Of Words Using Prior Distributions Of Morph Length And Frequency,ACL,2003
P03-1037,Parametric Models Of Linguistic Count Data,ACL,2003
P03-1038,Self-Organizing Markov Models And Their Application To Part-Of-Speech Tagging,ACL,2003
P03-1039,Chunk-Based Statistical Translation,ACL,2003
P03-1040,Feature-Rich Statistical Translation Of Noun Phrases,ACL,2003
P03-1041,Effective Phrase Translation Extraction From Alignment Models,ACL,2003
P03-1042,Uncertainty Reduction In Collaborative Bootstrapping: Measure And Algorithm,ACL,2003
P03-1043,A Bootstrapping Approach To Named Entity Classification Using Successive Learners,ACL,2003
P03-1044,Counter-Training In Discovery Of Semantic Patterns,ACL,2003
P03-1045,k-Valued Non-Associative Lambek Categorial Grammars Are Not Learnable From Strings,ACL,2003
P03-1046,Parsing With Generative Models Of Predicate-Argument Structure,ACL,2003
P03-1047,Bridging The Gap Between Underspecification Formalisms: Minimal Recursion Semantics As Dominance Constraints,ACL,2003
P03-1048,Evaluation Challenges In Large-Scale Document Summarization,ACL,2003
P03-1049,Analysis Of Source Identified Text Corpora: Exploring The Statistics Of The Reused Text And Authorship,ACL,2003
P03-1050,Unsupervised Learning Of Arabic Stemming Using A Parallel Corpus,ACL,2003
P03-1051,Language Model Based Arabic Word Segmentation,ACL,2003
P03-1052,Acquiring Vocabulary For Predictive Text Entry Through Dynamic Reuse Of A Small User Corpus,ACL,2003
P03-1053,A Word-Order Database For Testing Computational Models Of Language Acquisition,ACL,2003
P03-1054,Accurate Unlexicalized Parsing,ACL,2003
P03-1055,Deep Syntactic Processing By Combining Shallow Methods,ACL,2003
P03-1056,Is It Harder To Parse Chinese Or The Chinese Treebank?,ACL,2003
P03-1057,Feedback Cleaning Of Machine Translation Rules Using Automatic Evaluation,ACL,2003
P03-1058,Exploiting Parallel Texts For Word Sense Disambiguation: An Empirical Study,ACL,2003
P03-1059,Learning The Countability Of English Nouns From Corpus Data,ACL,2003
P03-1060,A Syllable Based Word Recognition Model For Korean Noun Extraction,ACL,2003
P03-1061,Morphological Analysis Of A Large Spontaneous Speech Corpus In Japanese,ACL,2003
P03-1062,Learning To Predict Pitch Accents And Prosodic Boundaries In Dutch,ACL,2003
P03-1063,Text Chunking By Combining Hand-Crafted Rules And Memory-Based Learning,ACL,2003
P03-1064,A SNoW Based Supertagger With Application To NP Chunking,ACL,2003
P03-1065,An Expert Lexicon Approach To Identifying English Phrasal Verbs,ACL,2003
P03-1066,Unsupervised Learning Of Dependency Structure For Language Modeling,ACL,2003
P03-1067,Using Model-Theoretic Semantic Interpretation To Guide Statistical Parsing And Word Recognition In A Spoken Language Interface,ACL,2003
P03-1068,Towards A Resource For Lexical Semantics: A Large German Corpus With Extensive Semantic Annotation,ACL,2003
P03-1069,Probabilistic Text Structuring: Experiments With Sentence Ordering,ACL,2003
P03-1070,Towards A Model Of Face-To-Face Grounding,ACL,2003
P03-1071,Discourse Segmentation Of Multi-Party Conversation,ACL,2003
P03-2002,An Ontology-Based Semantic Tagger For IE System,ACL,2003
P03-2003,On The Applicability Of Global Index Grammars,ACL,2003
P03-2004,Classifying Recognition Results For Spoken Dialog Systems,ACL,2003
P03-2005,An Adaptive Approach To Collecting Multimodal Input,ACL,2003
P03-2006,Finding Non-Local Dependencies: Beyond Pattern Matching,ACL,2003
P03-2007,A Novel Approach To Semantic Indexing Based On Concept,ACL,2003
P03-2008,A Ranking Model Of Proximal And Structural Text Retrieval Based On Region Algebra,ACL,2003
P03-2009,Discourse Chunking: A Tool In Dialogue Act Tagging,ACL,2003
P03-2010,A Computational Treatment Of Korean Temporal Markers OE And DONGAN,ACL,2003
P03-2011,Semantic Classification Of Chinese Unknown Words,ACL,2003
P03-2012,High-Precision Identification Of Discourse New And Unique Noun Phrases,ACL,2003
P03-2013,Approaches To Zero Adnominal Recognition,ACL,2003
P03-2015,A Spoken Dialogue Interface For TV Operations Based On Data Collected By Using WOZ Method,ACL,2003
P03-2016,Kiwi: A Multilingual Usage Consultation Tool Based On Internet Searching,ACL,2003
P03-2017,Towards Interactive Text Understanding,ACL,2003
P03-2018,A Prototype Text To British Sign Language (BSL) Translation System,ACL,2003
P03-2019,Integrating Information Extraction And Automatic Hyperlinking,ACL,2003
P03-2020,Automatic Collection Of Related Terms From The Web,ACL,2003
P03-2021,INeATS: Interactive Multi-Document Summarization,ACL,2003
P03-2022,An Evaluation Method Of Words Tendency Using Decision Tree,ACL,2003
P03-2023,A Speech Translation System With Mobile Wireless Clients,ACL,2003
P03-2024,A Limited-Domain English To Japanese Medical Speech Translator Built Using REGULUS 2,ACL,2003
P03-2025,Bilingual Terminology Acquisition From Comparable Corpora And Phrasal Translation To Cross-Language Information Retrieval,ACL,2003
P03-2026,Automatic Error Detection In The Japanese Learners' English Spoken Data,ACL,2003
P03-2027,Dialog Navigator : A Spoken Dialog Q-A System Based On Large Text Knowledge Base,ACL,2003
P03-2028,Spoken Interactive ODQA System: SPIQA,ACL,2003
P03-2029,Word Sense Disambiguation Using Pairwise Alignment,ACL,2003
P03-2030,The FrameNet Data And Software,ACL,2003
P03-2031,Automatic Acquisition Of Named Entity Tagged Corpus From World Wide Web,ACL,2003
P03-2032,Extraction And Verification Of KO-OU Expressions From Large Corpora,ACL,2003
P03-2033,A Debug Tool For Practical Grammar Development,ACL,2003
P03-2034,A Speech Interface For Open-Domain Question-Answering,ACL,2003
P03-2035,Deverbal Compound Noun Analysis Based On Lexical Conceptual Structure,ACL,2003
P03-2036,Comparison Between CFG Filtering Techniques For LTAG And HPSG,ACL,2003
P03-2037,Automatic Detection Of Grammar Elements That Decrease Readability,ACL,2003
P03-2038,An Intelligent Procedure Assistant Built Using REGULUS 2 And ALTERF,ACL,2003
P03-2039,Chinese Unknown Word Identification Using Character-Based Tagging And Chunking,ACL,2003
P03-2040,TotalRecall: A Bilingual Concordance For Computer Assisted Translation And Language Learning,ACL,2003
P03-2041,Learning Non-Isomorphic Tree Mappings For Machine Translation,ACL,2003
P04-1001,Optimization In Multimodal Interpretation,ACL,2004
