to_userId,from_userId,relation
562,2532,review
2274,189,follow
1575,2057,follow
1361,2590,follow
1950,3282,follow
2915,2950,like
1550,923,like
2393,2454,like
893,2172,follow
3023,2703,review
3314,2423,like
2622,1397,review
1095,2109,review
2858,1904,review
2043,2403,like
2867,1088,like
781,2703,review
1214,2135,like
2450,830,review
1118,2161,follow
2129,1244,review
1092,2878,like
665,195,like
1240,2541,like
2450,1873,review
620,117,follow
1599,1163,like
2910,1989,like
2581,1499,review
1232,2127,follow
3329,3755,review
2611,1961,like
2570,1988,review
3752,3053,like
3548,240,like
584,2415,follow
2754,2653,review
1911,539,review
3175,2351,like
1320,3582,like
2850,611,follow
3704,942,like
1093,2349,follow
3337,519,review
1351,2032,follow
19,271,like
1114,1043,review
342,152,follow
267,1137,review
1292,1968,review
3735,2645,review
1647,3310,like
2190,334,follow
2369,3669,review
2637,2634,review
3732,922,follow
1639,1373,review
110,3231,review
2553,1035,follow
1041,44,review
2944,810,review
809,254,like
1280,1051,follow
1794,2595,follow
284,228,like
2508,3311,follow
46,2148,review
1418,1238,like
1622,1914,review
334,2891,follow
565,2925,like
799,3152,like
1394,164,review
154,1413,follow
115,260,like
139,810,review
2008,1128,review
1342,2225,follow
2243,241,like
1682,3619,like
2664,1579,like
1139,1476,like
1662,3219,review
2248,1498,follow
2707,3111,follow
820,2880,follow
2558,2050,like
3593,339,like
3508,1378,like
2018,1155,review
2573,2563,follow
1618,64,like
1574,1886,review
995,2683,follow
2131,2963,follow
3503,684,like
118,3612,review
248,2000,like
1125,1115,review
624,2728,review
3147,1276,like
2150,1553,follow
2800,429,like
1969,1480,follow
2556,2296,like
902,2824,review
455,2605,like
631,3055,like
3451,859,review
1518,1826,follow
2922,1048,follow
1676,1309,like
1168,1719,like
2997,1236,review
1115,2148,review
2278,1145,follow
2805,2019,follow
493,2986,follow
1016,3291,like
3587,3277,review
2488,2522,follow
620,1665,review
3311,1925,follow
3344,2414,like
2905,3679,like
1824,1335,review
1696,910,follow
3199,2360,like
1992,1754,like
14,1166,follow
1210,3410,like
3101,1263,review
680,3056,review
556,1550,review
2880,1508,follow
898,1317,like
1761,3214,review
2853,3366,review
551,2508,like
911,2089,follow
962,1973,like
3408,3367,follow
1692,2524,like
689,1542,follow
1721,3518,review
2011,1289,follow
2563,2814,review
1490,2942,follow
2869,2820,review
3099,891,review
575,2888,like
2273,2066,like
3542,698,review
2166,1730,like
812,1180,review
1765,2369,like
2257,2197,follow
3423,1516,like
2250,1729,review
201,2625,follow
3368,382,follow
1263,1071,review
3346,2791,follow
2995,3743,like
3187,1423,follow
3429,3216,follow
649,3006,review
211,2486,review
1108,3099,follow
1214,3125,review
2898,1582,like
2810,2326,like
2045,625,follow
3427,2432,follow
2408,1544,review
1259,2220,follow
2729,205,like
3220,1931,like
1672,1002,like
1870,2049,review
2645,860,follow
3583,1187,follow
1302,1408,follow
3005,3067,review
1921,805,review
2531,2013,review
1614,439,like
1994,2625,follow
2859,2997,like
3232,3757,review
3137,2585,review
1961,3070,follow
3130,1361,review
1457,341,follow
3415,2860,like
637,1005,follow
2609,754,like
2410,3223,follow
756,3537,review
246,3024,review
994,3237,follow
892,463,like
2091,626,like
3545,552,like
401,214,review
109,353,like
35,2906,review
2868,1320,review
754,2890,review
3117,2941,follow
96,1644,like
3486,990,like
101,72,like
1791,2818,like
1268,253,like
2604,2940,like
175,3121,review
1133,543,follow
2309,2945,like
3275,2269,review
1079,682,follow
615,1411,follow
768,3464,like
1192,2114,review
1512,3463,like
615,367,like
278,1073,review
1460,2685,review
1783,742,review
594,3306,like
2478,220,review
203,1343,like
2012,3102,follow
246,3346,review
3197,2201,follow
1557,1264,follow
483,2179,follow
3661,3715,review
2214,1368,review
3584,1732,review
607,304,follow
3419,2871,follow
2522,259,follow
2221,678,review
1596,3099,like
3737,420,follow
922,1739,review
137,2687,follow
2484,3021,follow
1090,2525,follow
2464,3035,like
3656,784,review
1417,3691,like
2659,1011,follow
2354,1996,follow
3063,140,follow
3171,29,review
2076,883,review
1328,2613,review
1445,2713,follow
939,1182,follow
576,701,review
2548,290,follow
3387,120,like
2975,1700,follow
1060,2985,review
2744,3390,follow
3496,3306,like
2976,3060,like
2475,1551,like
2808,402,review
1813,632,like
3488,2418,follow
1230,2214,follow
306,568,like
3137,1855,review
2727,1055,like
3258,898,like
1787,2196,like
1647,2495,follow
1938,1148,review
194,2073,follow
878,2587,follow
3514,1076,review
1939,2360,follow
1623,2943,follow
3499,715,review
2826,1850,follow
368,957,follow
1061,2074,review
1089,502,like
2645,926,follow
2106,2025,like
839,2016,like
3388,1993,like
703,2259,follow
2802,1156,review
1173,2868,follow
1067,3337,review
2773,3526,follow
609,2995,follow
2847,235,follow
860,1272,follow
3131,541,review
2078,291,like
1904,293,review
3157,650,review
2403,1736,review
75,1501,review
307,766,like
233,1825,review
2544,723,like
1726,950,follow
2974,2631,follow
254,3046,follow
1340,688,like
1262,1894,like
2106,2546,review
2809,3394,review
1559,2242,follow
3027,3446,follow
2825,2028,like
948,1776,review
2838,3291,like
584,153,like
233,244,follow
167,1391,like
137,1854,review
3728,3383,like
446,2903,follow
1582,2044,like
120,1004,review
1479,491,like
1565,1337,follow
179,3261,review
1792,2622,review
117,602,follow
3699,2589,review
488,2824,like
3608,314,follow
1459,271,follow
2128,642,like
3505,1780,review
557,2901,like
2319,3480,like
1303,2998,review
2594,2469,like
2497,1046,like
115,3603,like
1442,1758,review
1468,486,follow
3426,2998,review
693,3117,like
2901,2116,like
2008,239,like
273,1112,follow
2063,313,like
2421,953,follow
2307,3066,like
1800,2902,like
2677,110,follow
699,498,like
2318,1200,review
3663,1476,like
1949,629,like
1232,550,follow
3383,464,review
1255,18,review
2212,1435,review
1681,1544,like
61,1607,review
1970,3596,like
1569,2446,follow
3117,1334,follow
657,3147,like
1469,2258,follow
2837,1881,follow
3692,3349,review
1541,1714,like
3464,2036,follow
1696,1646,follow
3663,244,review
2631,837,follow
2286,1879,review
1337,1339,follow
279,2779,review
2498,1400,like
2278,3507,like
3178,1477,like
3651,2818,review
1184,1125,follow
560,299,review
2408,3097,review
863,1567,follow
673,2327,review
3295,1900,review
1976,2062,like
3720,3746,review
660,2215,like
720,2318,follow
3081,2646,like
893,2479,like
558,1093,review
2417,3491,follow
176,2796,like
1612,3461,follow
2417,1508,follow
2204,1231,follow
2159,571,review
2046,2645,follow
1234,1903,like
1479,2101,review
2482,3347,review
3022,2541,like
1472,1796,review
1135,2145,like
1238,3690,review
3322,1417,follow
1217,1074,like
2324,3066,like
2497,110,like
1630,1695,like
2634,3245,like
306,2764,review
1409,1290,like
2764,655,follow
82,2625,review
536,3626,follow
2158,343,follow
1425,1655,like
944,3085,like
3642,1835,follow
452,530,like
1681,588,follow
105,337,review
3718,1959,review
1728,3434,like
1110,2183,like
2313,1535,follow
3430,1211,follow
2156,829,review
1778,2956,like
3331,1835,follow
2008,559,follow
1051,2893,follow
1100,1507,follow
3003,1990,like
1199,338,like
114,1651,follow
1873,3281,review
1132,481,like
1840,2226,like
3556,1620,review
1437,3606,follow
2165,766,like
923,3205,review
559,1783,review
3328,1521,review
1247,136,like
1245,1255,review
1849,726,follow
3236,1131,like
3443,1403,follow
1158,601,like
149,3206,follow
1529,2379,review
322,567,follow
472,93,follow
1301,2146,review
898,1762,like
413,171,like
2414,2972,review
3570,336,review
2306,2881,follow
2439,1069,like
1612,3298,like
791,806,review
596,894,follow
2906,2578,follow
3497,473,review
1952,2853,review
2493,3221,review
3660,4,like
1899,1077,follow
2731,1363,like
880,248,follow
65,2686,follow
1790,2705,like
1063,194,like
242,2579,like
3665,631,like
3290,2448,follow
2173,1027,follow
1109,1848,follow
1082,2094,review
2719,1609,like
323,1066,like
1358,738,review
1239,1112,review
2471,469,review
612,2032,review
992,481,review
1962,2184,follow
11,672,like
3270,2393,like
3139,2248,follow
1080,1495,review
6,1868,follow
1233,3192,follow
1881,3711,review
69,2515,review
767,2734,follow
3176,3600,review
159,3172,like
1030,3418,follow
1930,3664,follow
2711,3723,follow
2665,638,follow
242,2137,follow
2401,2030,review
3660,1525,follow
2120,2488,review
2786,180,review
2904,1639,follow
46,2481,like
134,2199,follow
53,1537,follow
3758,1472,follow
1100,1105,follow
408,1077,follow
2544,2551,like
1275,2726,follow
2891,744,like
760,278,review
3246,276,follow
3411,3234,like
3423,1066,follow
1021,2161,review
3563,42,review
1686,3059,follow
3299,1434,follow
2263,1391,review
2886,2114,like
1721,874,follow
2057,859,like
3678,830,review
845,3107,like
2239,259,review
3159,72,follow
3683,382,like
939,2128,follow
236,1737,follow
552,384,review
3701,3473,review
3588,2728,follow
3628,521,like
3283,1749,follow
1654,3448,like
2186,10,follow
1487,1954,review
2487,1087,follow
1023,3577,review
1615,553,review
1968,1159,like
603,3065,follow
2739,2128,follow
103,1403,follow
3313,3547,like
1753,1585,follow
434,3518,follow
3348,593,review
997,555,like
991,1281,follow
185,2805,review
1812,1055,follow
1458,3457,review
48,2935,like
1120,861,follow
2692,2844,like
699,1476,review
2356,2305,review
3519,1759,review
3607,3633,review
1034,789,review
1961,1312,follow
2178,1513,like
3520,1512,like
3240,988,follow
1754,3030,like
2000,3598,review
3616,3648,review
3028,3580,review
3476,2033,follow
99,1344,follow
3023,768,review
2572,1340,like
1797,1486,review
3080,3087,review
3311,414,like
1561,3733,follow
1855,2660,follow
2436,874,like
1052,879,review
561,1808,follow
3533,3177,follow
524,576,review
1979,2172,like
2660,3335,review
711,3074,review
3560,401,review
521,1589,follow
2963,2319,follow
904,3579,review
2082,1721,follow
415,3040,follow
1969,713,like
2452,1783,like
1889,2966,like
1921,1303,follow
2309,1372,follow
1973,196,like
148,3328,like
2012,1548,review
1467,2517,like
195,598,review
1229,3354,review
2424,2958,like
2061,3098,follow
733,1886,review
2365,1742,review
2392,2279,like
2477,3158,like
953,2667,review
2432,3686,like
1954,2428,follow
406,3131,like
2781,515,like
1026,232,review
1979,1188,follow
1214,3423,follow
1301,2189,like
3292,1480,follow
790,1295,follow
1331,283,follow
2210,3242,follow
1590,2080,review
3186,847,follow
1678,2455,follow
2163,1912,review
469,740,like
530,640,review
402,2242,follow
1869,2432,follow
870,873,review
1636,3537,review
2330,750,like
2806,3535,follow
119,2722,follow
2184,196,like
3518,228,follow
684,358,follow
3454,1152,review
2742,1391,review
1488,227,review
1479,3526,review
359,775,like
2478,493,follow
317,3514,follow
2232,425,like
1653,3242,like
986,98,review
2403,264,review
2407,1087,review
2130,1077,follow
858,3419,review
3595,2846,follow
3549,1930,review
1476,1488,follow
2210,2547,follow
313,879,review
2240,1566,like
3080,2067,follow
2571,3485,like
1719,2441,follow
3722,3397,review
72,1879,like
2889,1560,like
2807,1052,review
2776,511,follow
580,1017,review
1587,475,like
1204,1666,follow
3295,18,review
2716,92,like
2353,3705,follow
317,2178,review
1113,2057,review
940,2482,review
184,2154,like
3321,442,like
137,3154,like
2952,2302,review
3144,734,review
577,676,review
799,240,follow
2481,1924,follow
2890,620,like
2662,215,follow
2879,3684,review
3351,3424,follow
3386,3015,follow
3280,570,follow
3274,3293,review
1913,496,follow
1834,1041,like
535,2378,review
733,2236,like
3229,1088,follow
979,302,follow
1199,3403,like
3191,2158,like
673,3640,like
1024,642,like
634,3,follow
1738,1400,follow
2111,30,like
737,1614,follow
2367,1573,like
601,1654,follow
2270,2683,review
1369,3634,like
157,641,like
3655,588,like
3686,3607,like
941,3365,review
2595,2517,review
706,1098,follow
836,2099,follow
510,3540,follow
2649,337,follow
24,3106,review
735,324,follow
2481,2876,like
3613,669,follow
3627,1356,follow
167,2086,follow
3462,1989,review
1547,3499,follow
1416,3560,follow
2054,2878,like
2130,2764,follow
1589,2289,review
1162,3062,like
2462,1073,review
3049,153,review
2931,2967,review
1825,870,follow
3208,1905,follow
735,538,review
1822,3007,review
3225,2341,review
2072,2343,review
873,241,like
2159,2510,review
2572,2143,review
2929,2272,follow
3455,912,review
3599,2893,like
1198,2087,follow
2295,2276,like
156,696,review
2146,1137,like
1653,2755,like
3125,1363,like
2991,2135,like
2536,2908,like
597,3445,like
3401,2328,follow
1930,2433,follow
1868,3328,follow
2403,2653,follow
1284,2003,like
3316,2876,follow
1204,1875,like
1684,3759,like
143,259,review
1873,3204,review
2218,1988,like
3218,572,like
942,3530,follow
1413,1156,like
729,2174,review
2489,3473,like
587,965,follow
1017,3680,review
3483,2590,review
1268,156,like
3695,2829,follow
145,2356,review
1583,2609,follow
742,2413,like
1735,3476,like
2795,210,review
66,3751,like
1915,2801,follow
897,2305,like
774,3562,review
3287,1489,follow
780,1934,like
2426,2842,like
263,2138,like
2369,705,like
2062,853,follow
1948,745,like
506,697,follow
344,3522,like
1335,763,review
1356,3153,review
3212,599,like
77,2165,review
569,2548,like
3373,2798,like
1091,2860,like
538,142,review
2096,1797,like
2666,1865,review
336,439,review
24,956,follow
2464,3423,like
3083,781,review
874,3328,follow
1751,2905,follow
1287,1328,follow
2092,2770,review
648,3478,follow
3464,912,like
1494,2847,review
3484,3697,review
808,13,follow
3237,2842,follow
2929,2150,like
283,1692,review
2981,3152,like
2163,923,like
667,514,follow
370,3434,like
1670,3436,review
87,739,like
3002,2513,review
752,2566,like
697,2505,review
3008,197,follow
3214,2601,review
3044,1280,review
2966,1431,review
3415,2112,follow
1865,1042,follow
821,2936,like
3416,58,like
423,967,review
2983,3458,review
322,2044,follow
1411,1380,follow
3396,2105,review
2722,2837,follow
2787,1562,review
782,1723,review
3076,2906,review
1553,212,follow
3041,3433,follow
2156,1167,review
2851,993,follow
662,900,review
2617,1504,like
2857,2998,review
3578,3408,like
2581,2775,follow
1218,771,review
3755,1131,follow
1184,876,review
3484,319,follow
2110,1513,review
3660,2335,follow
1095,198,follow
386,189,follow
329,3475,like
2806,513,like
2944,674,like
3470,1289,review
517,2507,follow
1068,2887,review
997,1063,review
1624,2479,review
2764,1574,like
3200,2320,review
3615,774,like
1289,3636,like
233,3056,follow
523,1068,like
817,1508,like
480,1227,review
1552,3603,like
3614,13,like
649,1936,follow
3613,419,review
427,1158,review
1541,294,review
421,2658,review
2127,2863,review
2705,1170,like
2510,234,follow
3238,2933,review
3667,3410,follow
3681,3398,review
233,3215,review
2563,3200,follow
3740,2229,follow
94,1878,follow
1253,1624,follow
265,2370,like
3143,1655,review
556,2550,follow
968,2772,like
1231,3199,follow
153,2531,review
2752,449,follow
1345,2321,follow
424,592,review
3604,1063,review
477,1443,review
2667,3188,follow
923,734,follow
3053,1504,follow
2362,820,review
247,2759,review
840,2392,review
3355,111,follow
2717,2928,like
248,2383,like
2060,764,like
2648,2277,follow
447,534,follow
2714,3698,follow
1612,158,like
578,322,like
2190,3040,follow
1692,191,follow
1137,2828,like
558,2623,review
2100,1705,follow
1256,2238,follow
1858,1255,like
2956,2490,like
1251,2224,review
1596,1345,follow
2328,3184,follow
2562,755,follow
1803,3736,review
2900,3580,like
2863,3678,follow
676,2074,like
1826,3628,review
1343,1141,follow
198,2519,follow
652,62,like
3189,1438,follow
3050,2256,review
3061,1631,like
2196,2231,follow
6,753,review
2188,1012,like
909,330,review
3310,1352,like
2408,3586,like
687,2264,review
2998,830,follow
3233,3418,like
3302,101,like
3482,530,follow
1910,3526,review
3445,1479,follow
3274,3284,review
67,3740,like
1061,675,like
1198,3418,like
3682,3450,like
310,3045,review
1922,2615,like
2149,3012,like
1833,733,review
2801,2536,follow
3728,1573,like
2701,3731,like
2702,1109,follow
2709,6,like
834,930,review
1951,2037,follow
2762,1985,review
1929,600,follow
1563,3680,like
1698,3384,follow
2970,1785,review
3053,1324,follow
2212,2494,review
762,3455,like
407,2467,follow
3145,167,like
1099,3570,follow
1841,556,like
1103,2306,like
1439,2647,review
2249,3608,review
2759,3061,like
2956,3304,follow
2480,3296,like
3141,248,follow
230,3138,review
1084,496,like
2386,830,review
2185,3656,like
2048,293,review
2751,2251,like
2491,2513,review
297,2449,review
517,3431,review
607,1609,follow
1884,3312,like
2807,203,like
2701,1525,like
2732,2972,like
2050,3171,like
2959,1510,like
3102,2533,like
2213,2179,review
2808,2798,review
1248,2536,review
3354,2033,like
1017,1931,review
2495,1946,like
989,787,review
891,2412,review
910,3015,like
3657,2821,follow
986,911,follow
456,1739,review
418,2487,like
2729,920,review
254,1322,review
1974,2076,review
477,32,follow
3626,496,review
2231,2080,follow
62,558,like
1118,847,review
2825,3059,review
2320,1235,review
1618,467,follow
980,1188,follow
1894,177,review
751,305,review
1075,690,like
181,2069,like
2741,3401,follow
3346,3118,review
